listing_name,listing_price,listing_shipping_price,listing_color,listing_brand,keyword_brand_new,keyword_in_box,keyword_authentic,keyword_rare,keyword_limEdit,keyword_deadstock,keyword_classic,keyword_retro,keyword_vintage,keyword_OG,keyword_lifestyle,keyword_casual,keyword_athletic,keyword_running,keyword_basketball,keyword_low,keyword_mid,keyword_high,keyword_shoes,keyword_sneakers
mens nike air max 2017 shoes size 10 black new nib 849559 004,$199.99,$0,Black,Nike,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
mens nike air max 2017 shoes size 11 black new nib 849559 004,$199.99,$0,Black,Nike,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
mens nike air max 2017 shoes size 12 black new nib 849559 004,$199.99,$0,Black,Nike,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
mens nike air max 90 'exotic animal pack' black infrared (size 12),$200,$14.95,Black,Nike,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
men's nike air max 90 ltr black (cz5594 001),$159.95,$0,Black,Nike,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
men's nike air max vision running shoes sneakers 918230-001 - all black,$80.95,$12.14,Black,Nike,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
men's nike air monarch iii 312628-001 triple black training shoe size 7,$49.99,$21.15,Black,Nike,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
men's nike air monarch iv black/black (415445 001),$74.95,$0,Black,Nike,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"men's nike air zoom pegasus 38 ""black"" cw7356 001",$100,$0,Black,Nike,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mens nike air zoom vomero tb ck1969 100 size 8~13,$69.99,$12.99,Black,Nike,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mens nike court royale 2 mid - cq9179 001 black/white shoes,$84.99,$12.35,Black,Nike,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
mens nike daybreak sp athletic shoes black/metallic silver #bv7725-002 size 14,$104.99,$0,Black,Nike,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
men's nike ebernon low (us size 10) premium leather shoes black new,$75,$15.95,Black,Nike,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
men's nike epic react flyknit 2 running shoes black anthracite [bq8928-001] $150,$125,$0,Black,Nike,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
men's nike fs lite trainer shoes size 8 black & gray 615972-001 new in box,$99.99,$0,Black,Nike,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
men's nike ghoswift retro running shoes multi color casual sneakers bq5108-005,$89.99,$0,Black,Nike,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1
men's nike juniper shoes sizes 8-13,$65.99,$12.99,Black,Nike,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
men's nike kyrie 6 ai 'asia irving' shoes -black -size 9 -cd5031 -new in box-,$89,$8.99,Black,Nike,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
mens nike tanjun se ar1941 004 size 8~13,$49.99,$12.99,Black,Nike,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"men's nike zoom 2k ""black volt"" athletic fashion casual sneakers ao0269 004",$91.35,$0,Black,Nike,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
men's shoes nike court cd5466 sneakers sports comfortable gym leather black,$112.78,$0,Black,Nike,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
men's size 8 nike free run trail shoes black anthracite white cw5814-001 new!,$100,$0,Black,Nike,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
mens sneakers size 11 - nike air python premium black,$120,$9.8,Black,Nike,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
men's us shoe size 10-10 nike free rn flyknit (831069 801) bright mango/black,$125.99,$0,Black,Nike,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"men's us size 10 - nike free rn 2017 solstice - 883294-001 ""box missing lid""",$87.35,$0,Black,Nike,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
men's white/black/orange nike air zoom division casual shoes,$99.99,$9.46,Black,Nike,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"new - nike air jordan 1 mid se ""brushstroke"" men's size 9 (da8005-100)",$167.89,$0,Black,Nike,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
new (with box) nike crater impact sneakers 9,$102,$7.99,Black,Nike,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"new 2020 nike air jordan 1 mid. hyper roual and black, size 10m",$165,$13.55,Black,Nike,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
new 2021 tennessee volunteers nike air zoom pegasus 38 unisex shoe dj0856-800,$199.99,$0,Black,Nike,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
new air force 1 mid '07 'triple black' (cw2289-001) - size 10.,$109.99,$9.3,Black,Nike,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
new air jordan 12 retro - size 9 - black/dark concord - ct8013-005,$319.99,$0,Black,Nike,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
new authentic men's nike air max motion 2 running shoes white black gold 10,$79.89,$0,Black,Nike,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
new black white 23 deuce trey 10 nike air jordan bulls basketball sneakers nib,$199.99,$15,Black,Nike,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
new ds - nike - air jordan 1 mid banned - mens size 10 - blue/black,$169.99,$28.27,Black,Nike,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
new in box nike men react miler running shoes white/black/photo blue cw1777-100,$100,$0,Black,Nike,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
new in hand nike air jordan 6 retro electric green size 13 ct8529-003,$235,$5,Black,Nike,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
new- in the box - men’s nike downshifter size 12 - black/coast-total orange,$85,$10,Black,Nike,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
new- in the box - nike downshifter 11 men’s size 10 - black/coast-total orange,$85,$10,Black,Nike,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
new jordan 1 mid pollen black university gold size 13c free shipping,$100,$0,Black,Nike,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"new men size 12 nike air force 1 '07 lv8 nn ""toasty"" shoes dc8871-001 deadstock!",$164.95,$0,Black,Nike,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
new men size 9 nike air force 1 crater flyknit black dc4831-003 no lid shoes,$109.99,$14.95,Black,Nike,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
new men size 9 women 11 nike zoom pulse “triple black” ct1629-003 no lid,$99.99,$14.95,Black,Nike,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
new men’s size 9 nike cosmic unity “eybl” black dm2827-001 ds nib,$199.99,$15.4,Black,Nike,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
new mens 17 nike air jordan 33 xxxiii silver black shoes msrp $175 aq8830-005,$99.99,$12,Black,Nike,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
new men's black nike air max excee leather db2839-002 shoes size 11 half box,$83,$13.95,Black,Nike,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
new mens nike air max 94 vg-r sneakers ck7583 002 size 9,$79.99,$16.99,Black,Nike,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
new mens nike air max ltd 3 bv1171-100 white/university red/black shoes w1,$133.99,$13.55,Black,Nike,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
new men's nike air ring leader low - leather - black - sizes 7-15 m,$49.99,$0,Black,Nike,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
new mens nike air trainers victor cruz black suede casual sneakers size 9,$119.99,$0,Black,Nike,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
new men's nike cp trainer - black/white -643209 002 - size 7-15m,$45.99,$0,Black,Nike,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"new men's nike joyride ""the 10th"" #ck6808 001 prototype? unique see description",$149.95,$0,Black,Nike,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
new mens nike manoadome triple black boots (844358 003) sz 11 nib,$118.99,$0,Black,Nike,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
new men's nike mercurial superfly 7 club fg/mg soccer black at7949-010 m6/w8,$35,$10,Black,Nike,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
new mens nike pg 4 paul george black sneakers cd5079 001-multiple sizes,$59.99,$16.99,Black,Nike,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
new men's nike react infinity run fk white/blk sz 10 no original box,$100.5,$14.65,Black,Nike,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
new mens nike zoom strike triple black size 12,$59.66,$13.99,Black,Nike,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
