listing_name,listing_price,listing_shipping_price,listing_color,listing_brand,keyword_brand_new,keyword_in_box,keyword_authentic,keyword_rare,keyword_limEdit,keyword_deadstock,keyword_classic,keyword_retro,keyword_vintage,keyword_OG,keyword_lifestyle,keyword_casual,keyword_athletic,keyword_running,keyword_basketball,keyword_low,keyword_mid,keyword_high,keyword_shoes,keyword_sneakers
adidas superstar men shoes size 10.5 core black classic leather sneakers- fu9520,$94,$14.25,Black,adidas,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
adidas superstar vulc adv leather black gold red d68721 (334) men's shoes,$74.99,$21.15,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
adidas superstar vulc adv mens suede skateboard shoes black white 11.5 12,$61.19,$13.05,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
adidas superstar x yohji yamamoto 27.5cm us9.5 red black,$544.13,$20,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adidas swift run mens size 13 casual running shoe black white training sneaker,$63.99,$0,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"adidas terrex agravic flow trail mens running sneakers shoes - black,green -",$109.99,$0,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
adidas terrex agravic tr men's triple black traxion trail sneakers hiking shoe,$71.99,$0,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
adidas terrex ax3 men's hiking shoes,$132.97,$0,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
adidas terrex eastrail gtx hiking mens hiking sneakers shoes casual - black -,$99.99,$0,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
"adidas terrex eastrail hiking mens hiking sneakers shoes casual - black,blue",$59.99,$0,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
adidas terrex eastrail hiking trail running shoes bc0973 black men's size 9.5,$74.94,$0,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
adidas terrex free hiker cold.rdy hiking boots men's sizes 8-11 shoes - fu7217,$220,$0,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
adidas terrex free hiker gtx gore-tex triple black hiking fv5497 [men's size],$166.5,$0,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adidas terrex hikster mid hiking mens hiking sneakers shoes casual -,$149.99,$0,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1
adidas terrex swift gore-tex r3 black grey hiking boot gy507 fw2769 [men's size],$117,$0,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adidas terrex swift r2 gtx hiking mens hiking sneakers shoes casual - black -,$139.99,$0,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
adidas terrex swift r2 mid gore-tex men's black lifestyle hiking sneakers shoes,$128,$14.95,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
adidas terrex swift solo fx9323 men's sneakers,$87.9,$18,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
adidas tmac boost millennium black red tracy mcgrady ds new nib nwb size 8,$101,$9.99,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adidas t-mac millennium 2 mens basketball sneakers shoes casual -,$99.99,$0,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1
adidas top ten hi (rb) black gold patent men's size 9 (fx7873),$100,$0,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adidas top ten hi (rb) black green red patent fx7874 men’s size 9.5,$113.7,$0,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adidas tracerocker mens trail shoes size 10.5 m us black lace up,$65,$15,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
adidas trainers cloudfoam ultimate sneakers lace up olive new,$104.36,$31.91,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
adidas tresc run eg7411 black multi color stripes men's authentic running shoes,$79.99,$0,Black,adidas,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"adidas tresc run men's blue,yellow,black size 10 classic running sneaker eg7394",$69.99,$10.15,Black,adidas,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
adidas tubular doom mens ba7554 white black athletic shoes sneakers size 7.5,$109.99,$0,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
adidas tubular doom mens ba7554 white black athletic shoes sneakers size 8,$109.99,$0,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
adidas tubular doom mens ba7554 white black athletic shoes sneakers size 8.5,$109.99,$0,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
adidas tubular doom mens ba7554 white black athletic shoes sneakers size 9,$109.99,$0,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
adidas tubular doom pk mens by3131 core black grey primeknit shoes size 7.5,$99.99,$0,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
adidas tubular doom sock mens shoes,$79.9,$0,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
adidas tubular instinct boost black hairy suede bb8931 mens size 12 new,$119.98,$0,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adidas tubular radial s76719 black casual running shoes mens 9 new in box ds,$135,$9.99,Black,adidas,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
adidas tubular runner black mens us size 10.5 b25525 athletic shoes,$59.99,$15,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
adidas tubular runner mens b25953 royal blue black white running shoes size 10,$89.99,$0,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
adidas tubular runner mens b25953 royal blue black white running shoes size 10.5,$89.99,$0,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
adidas tubular runner weave mens s74813 black white running shoes nwob size 7.5,$84.99,$0,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"adidas tubular shadow ck mens shoes size 10.5, color: red/black",$69.9,$0,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"adidas tubular shadow mens shoes size 10, color: cream/white/black",$79.9,$0,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"adidas tubular x mens basketball sneakers shoes casual - black,grey - size",$103.35,$0,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1
adidas tubular x pk men's shoes basketball sneakers mesh black bb2379 sz 12.5,$85.49,$11.35,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
"adidas ub sf men's running shoes eg6196 yellow/ black , size : 9",$95,$5,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
adidas ultra 4d core black solar red (g58159) - size 10.5,$175,$8.99,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adidas ultra 4d fw7089 size 12.5 with box,$300,$8.1,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adidas ultra 4d shoes size 9.5 nwt,$130,$9.99,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
adidas ultra boost 2.0 “ncaa ucla” - size 9,$250,$15,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adidas ultra boost dna black orange red mens fw4899,$129.99,$0,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adidas ultra boost dna lego men's size 11 black yellow $180,$110,$10.85,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adidas ultra boost dna parley mens running shoes core black/blue spirit eh1184,$119.99,$0,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
adidas ultra boost dna x disney 'goofy' black fv6050 size 4-13 100% authentic,$244.99,$0,Black,adidas,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adidas ultra boost rainbow black miadidas size 12.5 multicolor by1756 new,$299,$9.3,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adidas ultra4d black purple size 8 in hand **ships on payment**,$200,$8,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adidas ultra4d shoes mens size 9.5 fw7089,$245,$21.15,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
adidas ultraboist 20 mens size 11 ef1943 brand new in box(213?),$119.99,$0,Black,adidas,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adidas ultraboost 19 mens shoes,$159.9,$0,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
adidas ultraboost 20 city light gy5006 core black core black active purple,$169,$0,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adidas ultraboost 20 men's primeknit low top running sneakers,$141.29,$9.99,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
"adidas ultraboost 20 mens shoes size 12.5, color: black/orange/white",$129.9,$0,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
adidas ultraboost 2021 black/black fy0306 multiple sizes,$120,$0,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adidas ultraboost 21 core black carbon active teal fz1921 size 8-13 new,$129.88,$0,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adidas ultraboost 21 mens size 11.5,$120,$9.3,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adidas ultraboost 4.0 dna (mens size 10) running shoe black training gym sneaker,$135.99,$0,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
adidas ultraboost 5.0 dna men's size 13 - grey | core black,$139,$18.35,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adidas ultraboost cold.rdy dna shoes men's,$86,$0,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
adidas ultraboost dna 5.0 black blue white metallic gx2621 size 8-13 new,$158.88,$0,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adidas ultraboost dna black python shoes men’s/size 6.5 [fz2733],$164.99,$13.55,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
adidas ultraboost dna mens running core black - red authentic new in box us size,$159.97,$0,Black,adidas,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
adidas ultraboost dna running shoes black red blue white fx7236 men's new,$100.9,$14.25,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
adidas ultraboost dna shoes men's,$90,$0,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
adidas ultraboost man’s size 9.5 c.rdy black/grey style fv8363,$125.55,$0,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"adidas ultraboost s rdy white black solar red running shoes eg0773, men's 12",$99.99,$10,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
adidas ultraboost s&l black carbon grey ef1361 running shoes men's multi size,$114.95,$14.25,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
adidas ultraboost s&l pride shoes men's,$126,$0,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"adidas ultraboost ultra boost 20 mens running sneakers shoes - black,multi -",$179.99,$0,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
"adidas ultraboost ultra boost dna mens running sneakers shoes - black,blue -",$149.99,$0,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
"adidas ultraboost ultra boost mens running sneakers shoes - black,blue -",$159.99,$0,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
"adidas ultraboost ultra boost mens running sneakers shoes - black,multi -",$179.99,$0,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
adidas ultraboost ultra boost s&l white red blue black usa ef1360 sz 8-13 men's,$100,$0,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adidas ultraboost ultra boost x manu fc mens running sneakers shoes - black,$178.55,$0,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
adidas ultraboost yellow gold green black fy2897 running shoes new sneakers,$99.99,$11.35,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
adidas unisex black white g25815 copa 19.4 firm ground soccer cleats size us 8,$42.99,$0,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adidas vrx low black white leather classic sz 9,$50,$14,Black,adidas,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
adidas x 15.3 sg mens soccer shoes cleats black teal pink s78184,$44,$14.95,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"adidas x 18.3 firm ground mens soccer cleats cleated,firm ground -",$79.99,$0,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adidas x bed jw ford crazy byw bf size 10 w/ original box ef3836,$150,$25.05,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adidas x blondey superstar - core black h01022 size us 11,$199,$9.3,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adidas x fuckingawesome experiment 1 rare new model skate taekwondo shoe,$160,$13.55,Black,adidas,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adidas x ghosted .2 fg firm ground men's size 6.5 soccer cleat eh2834 black new,$99.46,$8.55,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adidas x ghosted .2 fg firm ground men's size 8.5 soccer cleat eh2834 black new,$99.96,$8.55,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adidas x kith alpha bounce zip kith white/white da9707 sneakers size 10.5 jiggy,$128,$9.97,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"adidas x men's alexander wang aw basketball low shoes, da9309, gn/black, sizes",$199.99,$21.7,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
"adidas x men's alexander wang aw hike low shoes, ac6842, grey/black, sizes",$169.99,$18.35,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"adidas x men's alexander wang aw skate midshoes, ac6851, greennight/black, 5",$129.99,$18.35,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
adidas x sneakerfreaker consortium torsion integral s mint men's size 9.5 new!,$186.54,$0,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adidas x the simpsons grand court sneakers shoes h02555 limited edition bart,$74.99,$9.99,Black,adidas,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
adidas x_plr originals lightwright sneakers core black sz 9 nib,$79.99,$0,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
adidas x17.1 fg j soccer shoes cleats size us 6 - new,$44.99,$14.99,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
adidas x9000l1 m black grey night metallic men running casual shoes eh0002,$124.99,$0,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
adidas x9000l2 m black grey signal red men running casual shoes sneakers eh0030,$134.99,$0,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1
adidas x9000l2 mens running sneakers shoes - black,$99.99,$0,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
"adidas x9000l3 mens running sneakers shoes - black,white",$69.99,$0,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
adidas x9000l4 fw8386 black sz 11.5,$99.99,$10,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adidas x9000l4 mens running sneakers shoes - black,$109.99,$0,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
"adidas x9000l4 mens running sneakers shoes - black,grey,white",$129.99,$0,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
adidas x9000l4 mens size 9.5 brand new in box fw8386 (247),$119.99,$0,Black,adidas,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adidas y-3 yohji yamamoto kyujo high blue black bluette s82131,$145,$27.99,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"adidas yeezy 700 v3 ""alvah"" | h67799 | size 4.5",$298.88,$0,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adidas yeezy 700 v3 sneakers men's size 10.5 dark glow (gx6144),$279.99,$0,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
adidas yeezy boost 350 v2 ‘carbon’ men size 9 (fz5000),$290,$0,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adidas yeezy boost 350 v2 ‘carbon’ men size 9.5 (fz5000),$300,$0,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adidas yeezy boost 350 v2 “carbon” men size 4.5 brand new,$299,$9.3,Black,adidas,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adidas yeezy boost 350 v2 bred black red (bb6372) infant size10k shoes new ds,$320,$0,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
adidas yeezy boost 380 onyx non-reflective -size 13.5 us mens -new w/ tags & box,$320.99,$0,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adidas yeezy boost 380 onyx reflective h02536 size 4/w 5.5,$300,$11.15,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adidas yeezy boost 380 onyx size 6.5,$400,$15,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adidas yeezy boost 380 stone salt - size 11 deadstock,$335,$14.95,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adidas yeezy boost 450 dark slate men's size 10 gy5368 new free shipping!,$324,$0,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adidas yeezy boost 700 orange wash grey black gw0296 men's size 8,$319.99,$0,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adidas yeezy boost v2 carbon size 13 brand new,$350,$9.8,Black,adidas,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adidas yeezy powerphase calabasas core black men size 4 shoe cg6420,$70,$11.85,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adidas yung-1 black neon volt yellow sz 11.5 men's rare run⭐️trusted seller⭐️,$59.99,$14.25,Black,adidas,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adidas yung-96 chasm men's athletic shoes ee7227 size 9 cblack/semcor/solred new,$54.97,$15,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
adidas yung-96 chasm shoes core black-semi coral-solar red mens size 9.5 ee7227,$52,$16,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
adidas yung-96 running shoes core black/cloud white f97177 size 10 nib,$100.69,$0,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
adidas zg21 golf shoes fw5544 black/silver/grey men's new - choose size & width,$179.99,$0,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
adidas zx 1k boost fx6510 men black/white mesh low top lace up sneaker shoe bs57,$69.99,$0,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
adidas zx 1k boost mens athletic shoes sneakers new in box size 11 black white,$89,$0,Black,adidas,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
adidas zx 1k boost mens size 9 casual running gym shoe black training sneaker,$89.99,$0,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
adidas zx 2k boost 2.0 black solar red size 12,$139.95,$0,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adidas zx 2k boost men's shoes gy2689 size 8 us new in the box,$139.99,$0,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
adidas zx 2k boost men's shoes gy2689 size 8.5 us new in the box,$139.99,$0,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
adidas zx 2k boost mens size 11 running shoe black white athletic sneaker new,$104,$0,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
adidas zx 2k boost originals core black men's shoes sneakers gy4976- new,$124.99,$0,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
adidas zx 2k boost originals men size 10 green black pink athletic sneakers,$100,$0,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
adidas zx 2k boost sneakers men's size 11 black/ red h01925,$100,$11.35,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
adidas zx 2k boost tape men size 7.5 & 14.0 new core black running comfort style,$169.99,$0,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"adidas zx 2k boost x atmos - ""setsubun"" - (gw2445) - men's size 10.5 *in stock*",$245,$0,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adidas zx 2k flux originals men’s size 10.5 athletic sneakers black,$69.99,$0,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
adidas zx 700 mens running sneakers shoes- size 12.5 d new” black,$79.93,$0,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
adidas zx 8000 boost black white mens sizes b26366,$79.99,$0,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adidas zx 8000 boost mens b26367 grey onix black green running shoes size 10.5,$149.99,$0,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
adidas zx 8500 overkill mens size 9 running shoe white black casual sneaker new,$119.99,$0,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
adidas zx alkyne fv2325 semi solar red/core black unisex for running!,$127,$0,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
adidas zx flux mens shoes size 7.5 running athletic white/black nylon b34513 new,$80.74,$11.35,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
"adidas zx flux primeknit men size 13.0 ""utility ivy"" new core black running",$129.99,$0,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
adidas zx torsion mens ee5553 black orange green athletic shoes size 11.5,$99.99,$0,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
adidas zx torsion mens ee5553 black orange green athletic shoes size 5,$99.99,$0,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
adidas zxz wlb2 originals black green purple athletic g66598 (309) men's shoes,$57.99,$21.15,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
adidas_kopenhagen hazyel / cblack / goldmt - 2021 - us - m-12 h01809,$250,$15,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
authentic men's adidas chasker boots winter basketball top ten shoe black new .,$140,$12.95,Black,adidas,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
bad bunny x adidas forum low 'back to school' (gw5021) - size 12 m - ships now!,$249.99,$0,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
bnib adidas lite racer byd grey black size 12 running shoes,$45,$15.95,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
book works adidas campus 80 black blue green new york jazz ny gw3246 us 5,$425,$0,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brand new adidas c-10 c76639 black us size 8,$75,$8.49,Black,adidas,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brand new adidas marquee boost mens 'grey gum' grey core black sz 9.5 (bb9300),$120,$0,Black,adidas,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brand new adidas mens aerobounce st m running shoes cg4616 sz 12,$79.88,$9.89,Black,adidas,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
brand new adidas nmd r1 primeknit black multicolor g57941 [men's size's],$100,$0,Black,adidas,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brand new in box adidas nmd xr1 core black shoes. size 8.5. duck camouflage,$180,$20,Black,adidas,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
brand new men's adidas stan smith cny #ba7779 size 12,$59.99,$12.85,Black,adidas,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ds adidas yeezy 700 v3 dark glow - gx6144 - size 13,$299.99,$0,Black,adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"end. x adidas evo 4d ""dark matter"" reflective men's size 8.5 us *100 authentic*",$299,$9.8,Black,adidas,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
