listing_name,listing_price,listing_shipping_price,listing_color,listing_brand,keyword_brand_new,keyword_in_box,keyword_authentic,keyword_rare,keyword_limEdit,keyword_deadstock,keyword_classic,keyword_retro,keyword_vintage,keyword_OG,keyword_lifestyle,keyword_casual,keyword_athletic,keyword_running,keyword_basketball,keyword_low,keyword_mid,keyword_high,keyword_shoes,keyword_sneakers
brand new air jordan 1 mid gs 'black racer blue' black white (554725-084) 5y,$160,$0,Black,Air Jordan,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
brand new air jordan 1 mid white gold black size 4y ships fast 554725-190,$95,$24.35,Black,Air Jordan,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
brand new air jordan 1 mid white shadow 554724 073 size 9,$229.99,$9.8,Black,Air Jordan,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
brand new air jordan 12 utility black size 9 ships fast dc1062-006,$220,$14.95,Black,Air Jordan,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brand new air jordan 5 retro 'oreo' - size 12,$219.99,$0,Black,Air Jordan,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
brand new jordan 1 mid 2021 triple black 554724-091 size 8 mens (free shipping),$153.99,$0,Black,Air Jordan,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
brand new jordan 6 infrared 2019size10 check out my ig @josh.kiqs,$300,$12,Black,Air Jordan,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"brand new nike air jordan 1 mid banned black & red bred 554724-074, size 10 ds",$229.99,$20.75,Black,Air Jordan,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
brand new nike air jordan 1 mid 'triple black' black (554724-091) 7.0,$170,$0,Black,Air Jordan,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"brand new nike jordan retro 10 ""stealth"" black grey white 310805-003 size 9",$289,$0,Black,Air Jordan,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
brand new size 13 jordan 1 mid basketball shoes turf orange/black/white,$185,$0,Black,Air Jordan,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
brand new size 13 jordan 1 mid basketball shoes white/electro orange/black,$185,$0,Black,Air Jordan,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
brand new with box air jordan 1 mid white black game royal 554724-140 size 12,$159.99,$0,Black,Air Jordan,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
deadstock nike air jordan 1 mid banned (gs) shoes size 4y (554725-074),$129.99,$0,Black,Air Jordan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
ds 2019 nike air jordan retro 1 low triple blacksize11 men�??s free shipping!!,$164.99,$0,Black,Air Jordan,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
ds air jordan 1 high retro og pollen size 11 yellow black 555088-701 men's nike,$245,$0,Black,Air Jordan,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
ds air jordan 12 retro utility black men�??s size 11,$200,$24.35,Black,Air Jordan,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ds jordan 11 retro clear black - ct8012-011 - men's size 9 - 100% authentic,$299.99,$15,Black,Air Jordan,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ds new air jordan 1 high flyknit bred authentic size 9 og rare vintage banned,$300,$15,Black,Air Jordan,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
ds nike air jordan 1 low se retro racer blue / black / white size 11,$124.99,$11.99,Black,Air Jordan,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
ds nike air jordan 1 mid gs white black royal size 5y,$141.93,$16.21,Black,Air Jordan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ds nike air jordan 1 retro high court purple 2.0 size 8 new,$300,$60.15,Black,Air Jordan,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
ds nike air jordan 1 retro high og gs black metallic gold size 6y 575441-032,$199.99,$9.3,Black,Air Jordan,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
ds nike air jordan 1 retro high og white black volt gold size 8 m (555088-118),$209.99,$14.95,Black,Air Jordan,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
empty jordan box black great condition,$20,$0,Black,Air Jordan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
free shipping new nike air jordan 1 retro low black white size 11 553558-040,$149.99,$12,Black,Air Jordan,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
